step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,original_error,is_transfer_or_cashout,fraud_prone,transfer_high_amount
13,20058.94,0,0,0,0,1,0,-17515.94,0,0,0
185,1062579.48,0,0,0,0,0,1,-1062579.48,1,1,1
280,261752.96,0,0,1,0,0,0,-227234.96,1,1,0
138,479165.36,0,0,1,0,0,0,-479165.36,1,1,0
690,91975.65,0,1,0,0,0,0,-68756.40449056329,0,0,0
33,303703.81,0,0,0,0,0,1,-303703.81,1,1,1
43,154915.72,0,0,1,0,0,0,-154915.72,1,1,0
235,38145.13,0,0,1,0,0,0,-38145.13,1,1,0
509,23413.67,1,0,0,0,0,1,0.0,1,1,0
355,11356.41,0,0,0,0,1,0,-11356.41,0,0,0
377,2344540.14,1,0,1,0,0,0,0.0,1,1,0
599,1727.69,0,0,0,0,1,0,196907.15944538877,0,0,0
300,216230.68,0,0,1,0,0,0,446977.3097055449,1,1,0
229,101971.08,0,0,1,0,0,0,-99684.08,1,1,0
134,464554.78,0,1,0,0,0,0,-422404.9157114542,0,0,0
149,17569.42,1,0,0,0,0,1,0.0,1,1,0
520,658855.33,1,0,1,0,0,0,0.0,1,1,0
207,390848.7,0,0,1,0,0,0,-382225.7,1,1,0
394,2842.55,0,0,1,0,0,0,-2842.55,1,1,0
231,13141.37,0,0,0,0,1,0,-13141.37,0,0,0
371,40656.76,0,0,0,0,1,0,-40656.76,0,0,0
36,72396.05,0,0,1,0,0,0,-72396.05,1,1,0
329,11764.51,0,0,0,0,1,0,-11764.51,0,0,0
544,2258.05,0,0,1,0,0,0,12749.495933361603,1,1,0
44,2565.3,0,0,0,0,1,0,-2565.3,0,0,0
351,406697.25,0,0,1,0,0,0,-401104.25,1,1,0
10,9937.76,0,0,0,0,1,0,-9937.76,0,0,0
43,172843.05,0,1,0,0,0,0,1551904.7438961922,0,0,0
398,130029.91,0,1,0,0,0,0,-124016.73082118318,0,0,0
535,588173.24,1,0,1,0,0,0,0.0,1,1,0
515,12804.74,1,0,0,0,0,1,0.0,1,1,0
698,131842.85,1,0,0,0,0,1,0.0,1,1,0
365,916644.03,1,0,1,0,0,0,0.0,1,1,0
542,5166393.44,1,0,0,0,0,1,0.0,1,1,1
310,1085637.56,1,0,1,0,0,0,0.0,1,1,0
400,103039.54,0,0,1,0,0,0,-103039.54,1,1,0
115,1844357.26,1,0,1,0,0,0,0.0,1,1,0
10,404727.28,0,0,1,0,0,0,-404727.28,1,1,0
354,9299230.13,1,0,1,0,0,0,0.0,1,1,0
18,82466.56,0,0,1,0,0,0,-60937.56,1,1,0
135,132248.08,0,1,0,0,0,0,-80346.20357694839,0,0,0
323,69003.38,0,0,0,0,1,0,-69003.38,0,0,0
328,81111.38,0,1,0,0,0,0,5900682.532297595,0,0,0
159,270882.49,0,1,0,0,0,0,185057.93354189984,0,0,0
243,995710.58,1,0,1,0,0,0,0.0,1,1,0
11,293445.31,0,0,1,0,0,0,-277431.96,1,1,0
229,79119.14,0,0,1,0,0,0,-78601.14,1,1,0
180,75099.93,0,0,1,0,0,0,421831.1176066071,1,1,0
71,304085.48,1,0,0,0,0,1,0.0,1,1,1
595,25714.41,0,0,0,0,1,0,-24862.41,0,0,0
156,159451.87,0,0,0,0,0,1,-131301.83,1,1,0
373,253327.7,0,0,1,0,0,0,-253327.7,1,1,0
397,20561.78,0,0,1,0,0,0,370433.9175323659,1,1,0
186,179321.12,1,0,1,0,0,0,0.0,1,1,0
404,556.95,0,0,0,0,1,0,-556.95,0,0,0
618,1743864.1,1,0,1,0,0,0,0.0,1,1,0
350,107668.08,0,0,1,0,0,0,-107031.08,1,1,0
348,79148.01,0,1,0,0,0,0,-68845.41158052273,0,0,0
324,60969.88,0,1,0,0,0,0,2465533.193801639,0,0,0
157,395174.44,0,0,1,0,0,0,-395174.44,1,1,0
686,107732.98,1,0,1,0,0,0,0.0,1,1,0
371,155347.73,0,1,0,0,0,0,-124221.86611536273,0,0,0
330,22945.73,0,0,0,0,1,0,-22945.73,0,0,0
271,2271674.66,1,0,0,0,0,1,0.0,1,1,1
35,1404448.51,0,0,0,0,0,1,-1401031.51,1,1,1
346,24556.26,0,0,0,0,1,0,-24164.26,0,0,0
352,265281.7,0,0,1,0,0,0,-265137.7,1,1,0
183,6979.61,0,0,0,0,1,0,-6979.61,0,0,0
302,283876.77,0,0,1,0,0,0,-239692.52000000002,1,1,0
586,10000000.0,1,0,0,0,0,1,20353857.39121812,1,1,1
162,26294.75,0,0,0,0,1,0,-9362.75,0,0,0
371,23937.4,0,1,0,0,0,0,2515794.8130436214,0,0,0
208,126333.37,0,0,1,0,0,0,299742.019277145,1,1,0
262,218074.57,1,0,1,0,0,0,0.0,1,1,0
397,2149513.06,0,0,0,0,0,1,-2138270.06,1,1,1
14,141750.51,0,0,1,0,0,0,-141750.51,1,1,0
300,31270.05,0,0,0,0,1,0,-31270.05,0,0,0
43,13941.14,0,0,0,0,1,0,6449.0867918893855,0,0,0
349,9914.68,0,0,0,0,1,0,181583.73045565587,0,0,0
546,55517.85,0,0,1,0,0,0,-55517.85,1,1,0
403,41191.31,0,1,0,0,0,0,-41201.93600686743,0,0,0
183,509410.48,0,0,0,0,0,1,-509410.48,1,1,1
153,185314.59,0,0,1,0,0,0,-150761.59,1,1,0
355,6520.81,0,0,0,0,1,0,290617.3301906094,0,0,0
186,13422.76,0,0,0,0,1,0,-13422.76,0,0,0
326,2981.86,0,1,0,0,0,0,3521450.2439198704,0,0,0
301,9605.75,0,0,0,0,1,0,11157.929169789862,0,0,0
43,18585.84,0,0,0,0,1,0,-18297.84,0,0,0
305,30882.01,0,0,0,0,1,0,85152.50765581358,0,0,0
162,5195.81,0,0,0,0,1,0,-3530.7300000000005,0,0,0
393,28230.91,0,0,0,0,1,0,-28095.91,0,0,0
355,8636.69,0,0,0,0,1,0,53640.41972019601,0,0,0
19,2068.97,0,0,0,0,1,0,72049.71471924912,0,0,0
1,24213.67,0,0,0,0,1,0,-24213.67,0,0,0
331,112970.88,0,0,1,0,0,0,41464.31713097982,1,1,0
355,160295.54,0,1,0,0,0,0,175156.80614872798,0,0,0
336,170038.31,1,0,1,0,0,0,0.0,1,1,0
383,106601.15,1,0,1,0,0,0,0.0,1,1,0
376,33737.65,0,0,0,0,1,0,-33737.65,0,0,0
673,329055.47,1,0,0,0,0,1,0.0,1,1,1
230,618713.36,0,0,0,0,0,1,-618560.36,1,1,1
259,130906.99,0,0,1,0,0,0,-90546.63,1,1,0
378,21878.34,0,0,0,0,1,0,-21878.34,0,0,0
218,957432.32,1,0,1,0,0,0,0.0,1,1,0
33,185987.34,0,0,1,0,0,0,-85270.34,1,1,0
15,13596.52,0,0,0,0,1,0,-13596.52,0,0,0
340,92145.4,1,0,1,0,0,0,0.0,1,1,0
39,88291.9,0,1,0,0,0,0,418334.14379720436,0,0,0
358,9388.73,0,0,0,0,1,0,-9388.73,0,0,0
306,6396.15,0,0,0,0,1,0,-6396.15,0,0,0
135,331754.37,0,1,0,0,0,0,-320910.11435497046,0,0,0
394,157984.2,0,0,1,0,0,0,-157984.2,1,1,0
11,89548.73,0,0,1,0,0,0,-89548.73,1,1,0
187,1736804.93,1,0,1,0,0,0,0.0,1,1,0
404,327700.9,0,1,0,0,0,0,1640373.743411913,0,0,0
306,382.3,0,0,0,0,1,0,-382.3,0,0,0
371,31235.51,0,0,0,0,1,0,38493.93144389249,0,0,0
235,4554.01,0,0,0,0,1,0,-4084.01,0,0,0
710,10000000.0,1,0,0,0,0,1,17418248.63697,1,1,1
464,1219062.64,1,0,0,0,0,1,0.0,1,1,1
224,99316.36,1,0,0,0,0,1,0.0,1,1,0
308,57031.64,0,0,1,0,0,0,-36132.64,1,1,0
373,3907.44,0,0,0,0,1,0,-3907.44,0,0,0
588,1064425.7,1,0,1,0,0,0,0.0,1,1,0
350,61348.06,0,0,1,0,0,0,-19971.059999999998,1,1,0
238,93561.2,0,1,0,0,0,0,-88601.74814842024,0,0,0
254,132121.6,0,1,0,0,0,0,-18408.0124711783,0,0,0
227,63481.43,0,0,1,0,0,0,-63481.43,1,1,0
153,114296.72,0,1,0,0,0,0,184486.34857022887,0,0,0
35,148328.64,0,1,0,0,0,0,11839462.828301875,0,0,0
18,210899.49,0,0,0,0,0,1,-210899.49,1,1,1
78,1321091.25,1,0,1,0,0,0,0.0,1,1,0
329,75349.65,0,0,0,0,1,0,-63835.649999999994,0,0,0
398,37238.62,0,0,0,0,1,0,-37238.62,0,0,0
233,188518.65,0,1,0,0,0,0,14128.473077803646,0,0,0
231,127940.37,0,0,1,0,0,0,-631.3699999999953,1,1,0
55,760625.76,1,0,0,0,0,1,0.0,1,1,1
300,117249.02,0,0,1,0,0,0,-117249.02,1,1,0
13,71403.27,0,0,1,0,0,0,-70115.27,1,1,0
136,55586.42,0,0,1,0,0,0,-55586.42,1,1,0
14,432135.57,0,0,1,0,0,0,-432135.57,1,1,0
279,145982.36,1,0,1,0,0,0,0.0,1,1,0
163,133350.37,0,1,0,0,0,0,18282149.724080667,0,0,0
307,2343696.85,1,0,0,0,0,1,0.0,1,1,1
160,52114.39,0,0,1,0,0,0,-52114.39,1,1,0
321,67874.5,0,1,0,0,0,0,2707847.9994140645,0,0,0
184,11570.51,0,0,0,0,1,0,13004.136172148445,0,0,0
383,49922.0,0,1,0,0,0,0,14747985.036634602,0,0,0
249,939095.41,0,0,0,0,0,1,-939095.41,1,1,1
22,15113.55,0,0,0,0,1,0,42163.49041353598,0,0,0
326,829645.3,1,0,0,0,0,1,0.0,1,1,1
689,2163012.63,1,0,1,0,0,0,0.0,1,1,0
406,146161.06,0,0,1,0,0,0,-146161.06,1,1,0
469,134666.15,0,0,1,0,0,0,-126034.15,1,1,0
188,5777706.65,1,0,0,0,0,1,0.0,1,1,1
39,55817.01,0,0,1,0,0,0,-48821.01,1,1,0
147,522343.83,1,0,0,0,0,1,0.0,1,1,1
347,777.9,0,0,0,0,1,0,-777.9,0,0,0
226,240128.67,0,0,1,0,0,0,-225678.67,1,1,0
252,8847.44,0,0,1,0,0,0,-8824.44,1,1,0
204,5085.28,0,0,0,0,1,0,238306.3386315875,0,0,0
104,306833.41,1,0,1,0,0,0,0.0,1,1,0
205,3979.98,0,0,0,0,1,0,-3979.98,0,0,0
682,5271.46,1,0,0,0,0,1,0.0,1,1,0
548,12219.74,0,0,0,0,1,0,146957.36201446765,0,0,0
279,117273.26,0,1,0,0,0,0,3860831.874626363,0,0,0
371,181769.17,0,1,0,0,0,0,2986386.1155468635,0,0,0
15,6075.7,0,0,1,0,0,0,128356.53733345492,1,1,0
373,20022.34,0,0,0,0,1,0,39127.085133995715,0,0,0
6,216422.0,1,0,0,0,0,1,0.0,1,1,1
343,237943.62,1,0,1,0,0,0,0.0,1,1,0
285,242416.17,0,0,1,0,0,0,-236996.17,1,1,0
449,1965786.11,1,0,1,0,0,0,0.0,1,1,0
211,371419.98,0,1,0,0,0,0,6215935.054483581,0,0,0
332,125.64,0,0,0,0,1,0,352267.60781448975,0,0,0
372,5808702.44,0,0,0,0,0,1,-5808702.44,1,1,1
389,1159831.33,1,0,0,0,0,1,0.0,1,1,1
184,153249.89,0,1,0,0,0,0,-133421.95157211125,0,0,0
499,116530.2,1,0,0,0,0,1,0.0,1,1,0
224,99316.36,1,0,1,0,0,0,0.0,1,1,0
372,342652.06,0,0,1,0,0,0,-173627.94,1,1,0
403,60722.47,0,0,1,0,0,0,-37204.47,1,1,0
174,1244224.16,1,0,0,0,0,1,0.0,1,1,1
671,3544.76,1,0,1,0,0,0,0.0,1,1,0
235,7475.68,0,0,0,0,1,0,-3648.1900000000005,0,0,0
305,410703.03,0,1,0,0,0,0,-410611.9558813041,0,0,0
421,5455965.86,1,0,0,0,0,1,0.0,1,1,1
33,39850.36,0,0,1,0,0,0,29717.34013383009,1,1,0
43,435166.65,1,0,0,0,0,1,0.0,1,1,1
332,11.06,0,0,0,0,1,0,20542.009240724612,0,0,0
403,151969.2,0,1,0,0,0,0,-130983.26086304156,0,0,0
356,42552.89,0,0,1,0,0,0,-41235.89,1,1,0
21,101.61,0,0,0,0,1,0,-101.61,0,0,0
239,2564.64,0,0,0,0,1,0,-2564.64,0,0,0
186,314000.24,0,0,1,0,0,0,-314000.24,1,1,0
212,10371.69,0,0,1,0,0,0,-10371.69,1,1,0
378,266005.13,0,0,1,0,0,0,-266005.13,1,1,0
9,361559.69,1,0,1,0,0,0,0.0,1,1,0
596,8837.37,0,1,0,0,0,0,-8056.542469227746,0,0,0
229,194338.49,0,1,0,0,0,0,-144551.89549092524,0,0,0
45,5846.9,0,0,0,0,1,0,13533.58629369287,0,0,0
355,110014.26,0,0,1,0,0,0,-110014.26,1,1,0
228,10000000.0,1,0,0,0,0,1,497513.0525945537,1,1,1
668,307455.42,1,0,0,0,0,1,0.0,1,1,1
230,216773.61,0,0,1,0,0,0,-133503.61,1,1,0
42,11871.32,0,0,0,0,1,0,-3835.3199999999997,0,0,0
683,93483.23,1,0,0,0,0,1,0.0,1,1,0
227,3672464.17,0,0,0,0,0,1,-3650011.17,1,1,1
495,252040.82,0,1,0,0,0,0,-246120.28061726224,0,0,0
680,1819405.69,1,0,1,0,0,0,0.0,1,1,0
386,6063657.03,1,0,1,0,0,0,0.0,1,1,0
214,2610.82,0,0,0,0,1,0,-2364.82,0,0,0
582,305710.24,1,0,1,0,0,0,0.0,1,1,0
47,16722.81,0,0,0,0,1,0,-16191.810000000001,0,0,0
187,12412.7,0,0,0,0,1,0,-12412.7,0,0,0
201,38599.19,0,1,0,0,0,0,6776611.579682303,0,0,0
282,181647.66,1,0,1,0,0,0,0.0,1,1,0
209,229824.96,0,0,1,0,0,0,-106264.95999999999,1,1,0
507,10000000.0,1,0,0,0,0,1,7239971.154869899,1,1,1
282,71736.4,0,0,1,0,0,0,9260.465396618616,1,1,0
405,35707.25,0,1,0,0,0,0,14963.383369898795,0,0,0
716,1897921.7,1,0,1,0,0,0,0.0,1,1,0
397,525926.29,0,1,0,0,0,0,-501349.5086136425,0,0,0
411,1240717.75,1,0,0,0,0,1,0.0,1,1,1
701,306691.05,1,0,1,0,0,0,0.0,1,1,0
298,142876.2,0,0,1,0,0,0,-142876.2,1,1,0
13,15146.62,0,0,0,0,1,0,-9574.62,0,0,0
286,131922.07,0,0,1,0,0,0,-111149.07,1,1,0
162,5322.92,0,0,0,0,1,0,45362.20730700998,0,0,0
394,203806.59,0,0,1,0,0,0,-203806.59,1,1,0
394,27248.77,0,0,0,0,1,0,-27248.77,0,0,0
376,5342435.07,0,0,0,0,0,1,-5326827.07,1,1,1
15,9770.79,0,0,0,0,1,0,-9770.79,0,0,0
378,204249.51,0,0,1,0,0,0,-200155.51,1,1,0
379,405595.7,0,1,0,0,0,0,5553253.733759769,0,0,0
310,214018.92,0,0,0,0,0,1,-214018.92,1,1,1
664,4651.43,1,0,1,0,0,0,0.0,1,1,0
182,306.09,0,0,0,0,1,0,181306.8019817913,0,0,0
9,63072.8,0,0,1,0,0,0,-63072.8,1,1,0
229,101546.77,0,0,1,0,0,0,6588.435443289767,1,1,0
546,4047.15,0,0,0,0,1,0,-4047.15,0,0,0
394,45546.43,0,0,1,0,0,0,-32763.43,1,1,0
179,190782.82,0,1,0,0,0,0,9828716.801092468,0,0,0
162,2125.37,0,0,1,0,0,0,19584.746938138825,1,1,0
282,144510.92,0,0,1,0,0,0,-138912.92,1,1,0
282,1942275.2,0,0,0,0,0,1,-1942275.2,1,1,1
353,141594.54,0,0,1,0,0,0,-140571.54,1,1,0
450,422261.63,1,0,0,0,0,1,0.0,1,1,1
617,10000000.0,1,0,0,0,0,1,22542647.339079693,1,1,1
131,522264.68,0,0,1,0,0,0,-511382.68,1,1,0
178,211512.16,0,1,0,0,0,0,5473982.42004174,0,0,0
234,38552.92,0,0,1,0,0,0,-28160.92,1,1,0
34,434211.26,0,0,1,0,0,0,-281622.26,1,1,0
355,172.51,0,0,0,0,1,0,47732.71638105342,0,0,0
140,20549.54,0,0,0,0,0,1,-20549.54,1,1,0
702,240746.27,1,0,0,0,0,1,0.0,1,1,1
299,13712.38,0,0,0,0,1,0,36616.111442120404,0,0,0
13,833144.57,0,0,1,0,0,0,-811337.57,1,1,0
307,156909.82,0,0,1,0,0,0,-15569.820000000007,1,1,0
372,290088.5,0,1,0,0,0,0,29144602.34250781,0,0,0
261,13087.65,0,0,0,0,1,0,-13087.65,0,0,0
279,4551.09,0,0,0,0,1,0,201579.6959943541,0,0,0
186,18936.84,0,0,0,0,1,0,-10934.84,0,0,0
327,45911.01,0,0,0,0,1,0,-45052.01,0,0,0
222,1388774.78,1,0,0,0,0,1,0.0,1,1,1
379,36825.22,0,1,0,0,0,0,413458.293728412,0,0,0
234,454069.97,0,1,0,0,0,0,-423866.06043498806,0,0,0
676,5016884.33,1,0,0,0,0,1,0.0,1,1,1
121,1241118.86,1,0,0,0,0,1,0.0,1,1,1
726,834495.09,1,0,1,0,0,0,0.0,1,1,0
655,253648.68,1,0,0,0,0,1,0.0,1,1,1
567,481583.49,0,0,0,0,0,1,-472971.49,1,1,1
262,2662.53,0,0,0,0,1,0,7876.497096088047,0,0,0
343,802417.45,1,0,0,0,0,1,0.0,1,1,1
25,44829.81,1,0,1,0,0,0,0.0,1,1,0
275,292010.32,0,0,1,0,0,0,-271209.32,1,1,0
41,4009.95,0,0,0,0,1,0,365452.5210705665,0,0,0
215,3721.98,0,0,0,0,1,0,178638.92680482956,0,0,0
251,13780.78,0,0,0,0,1,0,128290.98784429938,0,0,0
303,103825.89,0,1,0,0,0,0,868995.8806234263,0,0,0
324,44918.45,0,0,1,0,0,0,-44918.45,1,1,0
342,22402.21,1,0,0,0,0,1,0.0,1,1,0
12,375.42,0,0,0,0,1,0,-375.42,0,0,0
327,3335.27,0,0,0,0,1,0,403546.95191741444,0,0,0
36,265520.06,0,0,1,0,0,0,-265520.06,1,1,0
350,290875.59,0,0,1,0,0,0,-290875.59,1,1,0
313,124121.57,1,0,0,0,0,1,0.0,1,1,0
37,171645.49,0,0,1,0,0,0,-68921.48999999999,1,1,0
131,557155.61,0,1,0,0,0,0,-547254.8582391075,0,0,0
702,10000000.0,1,0,0,0,0,1,13171069.196465425,1,1,1
351,22780.89,0,0,0,0,1,0,55598.183879701755,0,0,0
189,194172.78,0,0,1,0,0,0,-194172.78,1,1,0
234,138484.58,0,0,1,0,0,0,-138484.58,1,1,0
278,252864.91,0,0,1,0,0,0,-252864.91,1,1,0
398,34331.28,0,0,0,0,1,0,-34231.28,0,0,0
35,136983.26,1,0,1,0,0,0,0.0,1,1,0
595,553124.56,1,0,1,0,0,0,0.0,1,1,0
134,94084.74,0,0,1,0,0,0,112034.63332397443,1,1,0
134,1087555.48,0,0,0,0,0,1,-1072372.48,1,1,1
283,3720.73,0,0,0,0,1,0,16281.57155395882,0,0,0
525,96349.71,0,0,1,0,0,0,-84624.71,1,1,0
258,2684142.41,1,0,1,0,0,0,0.0,1,1,0
577,1396824.94,1,0,0,0,0,1,0.0,1,1,1
209,496314.97,0,0,0,0,0,1,-476952.63999999996,1,1,1
280,475854.04,1,0,1,0,0,0,0.0,1,1,0
331,82902.67,0,0,1,0,0,0,-82902.67,1,1,0
498,9593838.63,1,0,0,0,0,1,0.0,1,1,1
119,21698.13,1,0,0,0,0,1,0.0,1,1,0
323,457195.45,0,0,0,0,0,1,-457195.45,1,1,1
259,50896.84,0,0,1,0,0,0,-50734.84,1,1,0
179,5154.41,0,0,0,1,0,0,72838.39383408957,0,0,0
399,516931.93,0,1,0,0,0,0,-460829.7887253377,0,0,0
140,456360.87,1,0,0,0,0,1,0.0,1,1,1
298,746.51,0,1,0,0,0,0,490.8928495705277,0,0,0
698,1242226.78,1,0,0,0,0,1,0.0,1,1,1
627,2756011.78,1,0,1,0,0,0,0.0,1,1,0
352,414107.05,0,0,1,0,0,0,-414107.05,1,1,0
380,192776.84,0,0,1,0,0,0,-181399.84,1,1,0
520,3283695.97,1,0,1,0,0,0,0.0,1,1,0
347,190427.73,0,0,1,0,0,0,-168845.73,1,1,0
250,35226.11,0,1,0,0,0,0,28121815.02544107,0,0,0
306,235112.05,0,1,0,0,0,0,26148320.022880644,0,0,0
305,10000000.0,0,0,0,0,0,1,-10000000.0,1,1,1
44,3631.84,0,0,0,0,1,0,-3631.84,0,0,0
317,681007.64,1,0,0,0,0,1,0.0,1,1,1
240,307747.08,0,1,0,0,0,0,581165.6949426814,0,0,0
687,93937.33,0,0,1,0,0,0,-89848.33,1,1,0
371,11630.38,1,0,1,0,0,0,0.0,1,1,0
676,327773.15,1,0,0,0,0,1,0.0,1,1,1
374,115598.35,0,1,0,0,0,0,1324926.2222822155,0,0,0
158,125221.42,0,0,1,0,0,0,-125221.42,1,1,0
230,153428.06,0,0,1,0,0,0,-142268.06,1,1,0
19,14960.51,0,0,0,0,1,0,-4817.51,0,0,0
42,682830.29,0,0,0,0,0,1,-681310.29,1,1,1
510,844348.52,1,0,0,0,0,1,0.0,1,1,1
388,126848.63,1,0,1,0,0,0,0.0,1,1,0
294,380214.33,1,0,0,0,0,1,0.0,1,1,1
212,36035.11,1,0,0,0,0,1,0.0,1,1,0
205,47124.35,0,0,1,0,0,0,-47124.35,1,1,0
371,26326.95,0,0,1,0,0,0,13432.543782477147,1,1,0
377,22818.68,0,0,0,0,1,0,3461.7678250325152,0,0,0
400,4198.65,0,0,0,0,1,0,278635.6322911856,0,0,0
354,12074.32,0,0,0,0,1,0,38269.12729939075,0,0,0
212,79382.95,0,0,1,0,0,0,-79382.95,1,1,0
19,3569.9,0,0,0,0,1,0,31706.165375196135,0,0,0
199,465498.74,1,0,0,0,0,1,0.0,1,1,1
179,946587.07,0,0,0,0,0,1,-946438.07,1,1,1
449,166880.54,1,0,1,0,0,0,0.0,1,1,0
469,128182.88,0,0,1,0,0,0,-128182.88,1,1,0
281,6991.52,0,0,0,0,1,0,-6991.52,0,0,0
190,227835.21,0,0,1,0,0,0,-227835.21,1,1,0
14,7765.41,0,0,0,0,1,0,3321.479095255543,0,0,0
163,1457.86,0,0,0,0,1,0,-1457.86,0,0,0
680,227668.22,1,0,0,0,0,1,0.0,1,1,1
201,3658422.82,0,0,0,0,0,1,-3658422.82,1,1,1
401,427976.14,0,0,0,0,0,1,-415179.14,1,1,1
194,651477.38,1,0,1,0,0,0,0.0,1,1,0
394,55810.34,0,0,0,0,1,0,-44935.34,0,0,0
211,131070.03,0,1,0,0,0,0,6304258.492521382,0,0,0
179,219589.48,0,1,0,0,0,0,90083.34073377916,0,0,0
397,40433.84,1,0,0,0,0,1,0.0,1,1,0
374,71340.13,0,1,0,0,0,0,4697948.927441346,0,0,0
167,699706.33,0,0,0,0,0,1,-699706.33,1,1,1
296,40593.23,1,0,1,0,0,0,0.0,1,1,0
188,117512.67,0,0,1,0,0,0,48035.55005815426,1,1,0
372,323206.04,0,0,1,0,0,0,-78583.64999999997,1,1,0
25,781953.11,1,0,1,0,0,0,0.0,1,1,0
571,406864.17,1,0,0,0,0,1,0.0,1,1,1
143,3222396.0,1,0,0,0,0,1,0.0,1,1,1
255,7543.79,0,0,0,0,1,0,3810.961939326088,0,0,0
391,495773.64,1,0,1,0,0,0,0.0,1,1,0
330,6043.12,0,0,0,0,1,0,77724.27891930392,0,0,0
709,242296.17,1,0,0,0,0,1,0.0,1,1,1
332,90379.71,0,0,1,0,0,0,-90379.71,1,1,0
185,105417.97,0,1,0,0,0,0,102229.37578926198,0,0,0
283,191685.93,0,0,1,0,0,0,-191685.93,1,1,0
304,71164.94,0,0,1,0,0,0,-20847.940000000002,1,1,0
328,2137134.15,1,0,0,0,0,1,0.0,1,1,1
379,11975.8,0,0,1,0,0,0,-11975.8,1,1,0
193,45132.82,0,0,0,0,1,0,-34584.82,0,0,0
37,107082.75,0,0,0,0,0,1,-107082.75,1,1,0
228,258719.48,0,0,1,0,0,0,-227752.48,1,1,0
185,100392.4,0,0,1,0,0,0,-100392.4,1,1,0
444,3752520.6,1,0,1,0,0,0,0.0,1,1,0
214,90727.88,0,0,1,0,0,0,-79980.88,1,1,0
354,185286.91,0,0,0,0,0,1,-185286.91,1,1,0
211,26388.02,0,0,0,0,1,0,-26388.02,0,0,0
212,1434440.31,1,0,1,0,0,0,0.0,1,1,0
259,102746.09,0,0,1,0,0,0,45475.18482012875,1,1,0
251,285432.53,0,0,0,0,0,1,-275971.53,1,1,1
596,59096.15,0,0,1,0,0,0,-38574.15,1,1,0
18,81967.68,0,0,1,0,0,0,-81441.68,1,1,0
17,343461.25,0,0,1,0,0,0,-320859.25,1,1,0
253,39132.41,0,0,0,0,1,0,243010.1890862042,0,0,0
394,5510.69,0,0,0,0,1,0,-5510.69,0,0,0
134,739.51,0,0,0,0,1,0,-550.51,0,0,0
18,11078.76,0,0,0,0,1,0,-11078.76,0,0,0
374,154594.3,0,0,1,0,0,0,-154594.3,1,1,0
19,6038.32,0,1,0,0,0,0,7265491.89969032,0,0,0
371,8732.34,0,0,0,0,1,0,-8732.34,0,0,0
40,752601.9,0,0,0,0,0,1,-752601.9,1,1,1
18,534208.26,0,0,0,0,0,1,-182520.43,1,1,1
718,10000000.0,1,0,1,0,0,0,0.0,1,1,0
178,206745.7,0,0,1,0,0,0,157455.33302055282,1,1,0
419,107256.23,0,1,0,0,0,0,4447084.675127811,0,0,0
357,66361.16,0,1,0,0,0,0,13406242.058916379,0,0,0
282,552388.9,0,0,0,0,0,1,-550857.72,1,1,1
402,6154.49,0,0,0,0,1,0,26384.32905080109,0,0,0
718,376639.05,1,0,1,0,0,0,0.0,1,1,0
320,8950011.46,1,0,0,0,0,1,0.0,1,1,1
225,10464.46,0,0,0,0,1,0,-10464.46,0,0,0
9,71136.61,0,1,0,0,0,0,-71147.78237144921,0,0,0
180,4773.18,0,0,0,0,1,0,-4773.18,0,0,0
156,124789.72,0,1,0,0,0,0,1805763.9340389573,0,0,0
679,198383.8,1,0,1,0,0,0,0.0,1,1,0
187,10036.62,0,0,0,0,1,0,-10036.62,0,0,0
47,225850.53,1,0,1,0,0,0,0.0,1,1,0
456,10000000.0,1,0,1,0,0,0,0.0,1,1,0
19,255008.79,0,0,1,0,0,0,-255008.79,1,1,0
108,7060216.94,1,0,0,0,0,1,0.0,1,1,1
726,561446.32,1,0,0,0,0,1,0.0,1,1,1
226,191327.82,0,0,1,0,0,0,-191005.82,1,1,0
17,302106.33,0,0,1,0,0,0,-283680.33,1,1,0
378,187375.23,0,1,0,0,0,0,5904235.25727833,0,0,0
324,2577.73,0,0,1,0,0,0,7647.326589197657,1,1,0
184,24746.41,0,0,1,0,0,0,26589.401311325022,1,1,0
252,453433.49,0,0,1,0,0,0,-449667.49,1,1,0
162,282055.88,0,1,0,0,0,0,-212765.64956627635,0,0,0
9,3775.26,0,0,0,0,1,0,-3775.26,0,0,0
661,54480.17,0,0,1,0,0,0,-54480.17,1,1,0
307,108799.47,0,1,0,0,0,0,-58801.445466757614,0,0,0
552,692743.57,1,0,0,0,0,1,0.0,1,1,1
303,117034.47,0,1,0,0,0,0,7438807.726795646,0,0,0
736,53315.31,1,0,0,0,0,1,0.0,1,1,0
208,4085.19,0,0,1,0,0,0,310560.1638231345,1,1,0
48,337974.21,1,0,1,0,0,0,0.0,1,1,0
153,88962.85,0,0,1,0,0,0,-88962.85,1,1,0
585,8286342.51,1,0,1,0,0,0,0.0,1,1,0
732,311832.17,1,0,1,0,0,0,0.0,1,1,0
514,137605.04,1,0,1,0,0,0,0.0,1,1,0
69,2960254.17,1,0,1,0,0,0,0.0,1,1,0
74,2451423.58,1,0,1,0,0,0,0.0,1,1,0
358,11737.09,0,0,0,0,1,0,95709.44079750415,0,0,0
137,215694.26,0,0,1,0,0,0,-215694.26,1,1,0
